Fecha,Artículo,Fuente Suministro,Inventario,Compras Recomendadas,Demanda Mensual,Meses proteccion,Alerta,Lead Time,Margen,Ultima fecha,Monto USD,Última Compra,Recomendacion USD,Importancia RFM,Backorder,holgura,quebro,va_a_quebrar,consumiendo_proteccion
2025-01-01,t1081,ito koyama - trapecios,168.0,100,10.333007176717123,1.2212470287112125,verde,6,0.756953095986596,2024-06-11,9.57,50.0,957.0,3,,16.258577694453408,0,0,0
2025-01-01,icd1212,ishikawa - pastillas de freno,128.0,50,6.244168389974207,1.7754911511633442,verde,6,0.9595677656019153,2024-03-20,5.34,150.0,267.0,2,,20.49912686620047,0,0,0
2024-12-01,a-38050-s,sakura filter,61.0,300,47.908594687798704,0.23963675288351188,verde,6,0.6555562752036957,2023-12-04,25.9,96.0,7770.0,2,,1.2732579696297248,0,0,0
2024-12-01,eo-28140,sakura filter,51.0,50,1.3173792406141587,6.244196709572496,verde,6,2.380340766698997,2023-05-31,1.8,200.0,90.0,0,,38.713225795347995,0,0,0
2024-12-01,rto005,ito koyama - direccion,2.0,50,4.000965436299642,0.6234590869538519,amarillo,6,0.7011378242006272,2023-05-19,4.18,180.0,209.0,0,,0.4998793495826179,0,0,1
2024-12-01,srhy002,ito koyama - cremalleras,35.0,50,4.212193168357766,0.3232705225296134,verde,6,0.3816294688066955,2024-09-13,58.0,20.0,2900.0,0,,8.309210570617223,0,0,0
2024-12-01,ef-13090,sakura filter,192.0,100,8.401672999064127,1.082357931372696,verde,6,1.2216427081673493,2023-11-28,2.95,100.0,295.0,1,,22.85259138523805,0,0,0
2024-11-01,icd2326,ishikawa - pastillas de freno,13.0,200,28.258029736638687,0.3062434549689932,verde,6,1.0735031514859206,2024-07-26,3.4,100.0,680.0,1,,0.46004622831663705,0,0,0
2024-12-01,t1127,ito koyama - trapecios,31.0,50,4.468056994989375,0.5221597156647555,verde,6,0.6265332174663325,2024-03-19,13.33,60.0,666.5,0,,6.938138890073339,0,0,0
2024-12-01,icd1211,ishikawa - pastillas de freno,135.0,50,3.387415526542547,2.5315898101701713,verde,6,0.813868511938247,2024-03-20,6.61,200.0,330.5,1,,39.85339234061763,0,0,0
2024-11-01,icd1354,ishikawa - pastillas de freno,12.0,100,9.621754162603018,1.7021976528533997,amarillo,6,0.9317485439153032,2024-03-20,4.96,150.0,496.0,1,,1.2471738310089586,0,0,1
2024-12-01,hu-947/2x,mann - brasil,102.0,150,28.83832126425391,0.6591956460023172,verde,4,0.4612296356259831,2024-09-12,5.02,102.0,752.9999999999999,0,,3.5369603891067163,0,0,0
2025-01-01,bdd043,ishikawa - discos de freno,0.0,50,6.643867425794835,0.7214073231264195,rojo,6,0.8262697596939294,2024-10-30,5.6,50.0,280.0,0,,0.0,1,0,1
2025-01-01,a-6038-s,sakura filter,534.0,300,43.827430757537286,1.1858804477954512,verde,6,0.6096943641028182,2024-10-31,18.65,22.0,5595.0,3,,12.18415021757041,0,0,0
2024-11-01,t1158,ito koyama - trapecios,17.0,50,6.442157800103644,0.6168879680781024,verde,6,0.7079994628580221,2024-03-19,10.43,60.0,521.5,0,,2.638867368279383,0,0,0
2024-12-01,icd1397,ishikawa - pastillas de freno,68.0,150,21.232886002496887,0.32881176404169254,verde,6,0.7807610290511913,2024-07-26,4.93,100.0,739.5,1,,3.2025792439145353,0,0,0
2024-12-01,a-2414,sakura filter,73.0,50,7.085344705127951,0.9870442307988315,verde,6,0.8244803230545705,2023-10-25,2.15,40.0,107.5,1,,10.30295674212815,0,0,0
2024-12-01,t030,ito koyama - resortes,0.0,100,11.502609252929688,1.010054909909912,rojo,6,0.7518302361251111,2024-01-22,4.62,152.0,462.0,0,,0.0,1,0,1
2024-12-01,bdd025,ishikawa - discos de freno,0.0,50,5.655780706494903,1.4030784283471394,rojo,6,0.592979748560858,2024-10-30,7.8,100.0,390.0,0,,0.0,1,0,1
2024-11-01,bdd052,ishikawa - discos de freno,38.0,50,7.650897135480221,0.8368832848290301,verde,6,1.195996894561894,2023-12-23,5.61,100.0,280.5,0,,4.966737799124111,0,0,0
2025-01-01,c-7952,sakura filter,0.0,50,6.988277829350765,0.7556930765409445,rojo,6,1.0012256288691055,2023-09-05,2.68,48.0,134.0,0,,0.0,1,0,1
2024-11-01,ahy011,ito koyama - direccion,69.0,100,10.089466137216958,0.3116775788316995,verde,6,0.6873281950873643,2023-05-19,1.9,159.0,190.0,0,,6.838815757107315,0,0,0
2024-11-01,a-31090,sakura filter,48.0,50,2.0012062390645347,1.365944461120233,verde,6,0.7771681664931309,2023-08-04,3.0,80.0,150.0,0,,23.985533856039563,0,0,0
2022-10-01,ntn-lm11749/10,nachi - koyo - ntn - nsk - japon,0.0,100,19.9990177154541,0.201393990870153,rojo,4,0.31137622342619037,2021-06-05,3.0,200.0,300.0,0,,0.0,1,0,1
2024-12-01,fc-19070,sakura filter,223.0,100,16.494986216227215,1.4124588369341957,verde,6,0.719269471876212,2024-09-17,3.77,144.0,377.0,2,,13.519259554192296,0,0,0
2024-11-01,a-6201-s,sakura filter,5.0,50,5.126366825099562,0.32673808319487246,verde,6,1.1869580044906338,2023-05-16,14.13,48.0,706.5,0,,0.9753496327104708,0,0,0
2025-01-01,ef-65030-s,sakura filter,106.0,150,24.348894755045574,0.9632300597964774,verde,6,1.1351169392820033,2024-09-17,5.31,100.0,796.4999999999999,3,,4.353380351197859,0,0,0
2025-01-01,icd1661,ishikawa - pastillas de freno,96.0,50,7.1179756895313275,2.154679471064564,verde,6,1.0523182945151848,2024-07-26,3.6,200.0,180.0,2,,13.486980594945102,0,0,0
2023-11-01,tki003,ito koyama - direccion,0.0,200,27.90345773549144,0.36115515625635397,rojo,6,0.6382197947353331,2023-05-19,3.0,60.0,600.0,1,,0.0,1,0,1
2024-12-01,t1201,ito koyama - trapecios,14.0,50,3.3783766193484266,0.6293629682527585,verde,6,0.5646331290485123,2024-06-11,16.23,20.0,811.5,0,,4.144002157669479,0,0,0
2025-01-01,icd1846,ishikawa - pastillas de freno,87.0,50,4.11400190020568,0.9247048241067288,verde,6,1.4065193452626512,2024-07-26,3.1,100.0,155.0,0,,21.14729212829251,0,0,0
2025-01-01,a-71510,sakura filter,20.0,50,4.139072100321452,1.3409467469817338,verde,6,0.8071212876532903,2023-01-10,21.35,100.0,1067.5,2,,4.832000872477371,0,0,0
2025-01-01,a-31140,sakura filter,128.0,100,15.60992177327474,0.7847936112839071,verde,6,0.6208135347712984,2024-08-29,5.69,200.0,569.0,3,,8.199912969400321,0,0,0
2024-11-01,ef-2702,sakura filter,10.0,100,8.761172227012386,0.7208812866037206,verde,6,0.9598960937067528,2024-03-14,3.08,50.0,308.0,0,,1.1413997740128963,0,0,0
2024-10-01,a-38010,sakura filter,0.0,150,17.695231752505947,0.3737071928792433,rojo,6,0.8561263207918376,2023-11-06,2.44,40.0,366.0,0,,0.0,1,0,1
2024-12-01,a-8579-s,sakura filter,147.0,100,13.173013845180478,0.5330695451403632,verde,6,1.1102504713982675,2024-08-29,28.78,6.0,2878.0,2,,11.159177522141746,0,0,0
2024-12-01,ac-7901,sakura filter,156.0,550,86.02693913624535,0.5508833703628577,verde,6,0.5681903023405059,2024-09-17,10.67,24.0,5868.5,2,,1.8133854530490114,0,0,0
2024-07-01,rhy005,ito koyama - direccion,0.0,300,48.71173118355236,0.34263427227131554,rojo,6,0.5907526068131459,2023-05-19,4.07,60.0,1221.0,1,,0.0,1,0,1
2025-01-01,48076,narva,603.0,500,114.97549924983747,0.5935246277195316,verde,4,0.5253221635873545,2024-09-16,5.18939067363739,600.0,2594.695336818695,3,,5.244595621974239,0,0,0
2025-01-01,dt-036v,aisin - japon,119.0,150,17.189250613003097,1.097754932133172,verde,6,0.6635332096352314,2024-01-11,17.74,200.0,2660.9999999999995,3,,6.9229312364542785,0,0,0
2024-12-01,srmi002,ito koyama - cremalleras,15.0,50,1.0,0.7637626158259734,verde,6,0.5372642380417996,2024-09-13,110.0,10.0,5500.0,1,,15.0,0,0,0
2024-12-01,bdd110,ishikawa - discos de freno,20.0,50,2.0009632110595703,0.6868534785028776,verde,6,0.9825962420501462,2024-01-09,6.97,50.0,348.5,0,,9.995186263024495,0,0,0
2024-02-01,ek003,ito koyama - direccion,0.0,50,5.001205762227376,3.4486449616966217,rojo,6,0.5726923585973591,2022-08-15,1.9,240.0,95.0,0,,0.0,1,0,1
2024-12-01,icd1498,ishikawa - pastillas de freno,14.0,50,7.9987843831380205,0.2946726016173059,verde,6,0.6433683105849581,2021-12-07,4.56,150.0,227.99999999999997,0,,1.7502659566012242,0,0,0
2024-12-01,sk011,ito koyama - resortes,132.0,100,13.498432171625907,0.8077255550841801,verde,6,0.6999217491657714,2024-01-22,5.15,176.0,515.0,1,,9.778913456146988,0,0,0
2025-01-01,wk-1040,mann - brasil,2776.0,850,211.8368084700337,1.4401820899573292,verde,4,0.4199364167026871,2024-09-12,9.32,1200.0,7922.0,3,,13.104427035364306,0,0,0
2024-12-01,ch009,ito koyama - resortes,80.0,100,9.707406361897787,2.784332004616528,verde,6,0.7892354144740826,2024-01-22,4.94,304.0,494.00000000000006,2,,8.241130227534853,0,0,0
2024-12-01,96407821,ito koyama - amortiguadores,52.0,50,7.083744906528197,0.6143253115131047,verde,6,0.5983432531223566,2024-08-22,10.85,52.0,542.5,1,,7.340749940342733,0,0,0
2024-08-01,c-7105,sakura filter,0.0,100,9.192952303678739,0.35341545794483575,rojo,6,0.8773562225874662,2024-10-31,4.68,60.0,468.0,0,,0.0,1,0,1
2024-12-01,a-28950,sakura filter,81.0,100,9.395929919695904,1.4563234122398776,verde,6,0.9880535977200792,2024-09-17,1.75,20.0,175.0,1,,8.620753953284225,0,0,0
2024-12-01,a-29370,sakura filter,11.0,100,11.199993133544922,0.3493066008868974,verde,6,0.7350027119090469,2023-08-04,2.28,60.0,227.99999999999997,0,,0.9821434592717807,0,0,0
2024-05-01,wk-1040/1x,mann - brasil,0.0,50,1.4522085296069118,2.535301873433896,rojo,4,0.38164188322020504,2022-09-16,17.579431438446047,50.0,878.9715719223024,0,,0.0,1,0,1
2024-10-01,t1118,ito koyama - trapecios,0.0,100,9.417636926248264,0.632415135032662,rojo,6,0.7391991078325044,2024-03-19,9.86,100.0,986.0,2,,0.0,1,0,1
2025-01-01,a-8649-s,sakura filter,38.0,50,2.284125398785747,1.718139980927586,verde,6,0.8191528480823732,2024-09-30,32.61,12.0,1630.5,2,,16.636564708838225,0,0,0
2024-12-01,novar#1,novaquimica - peru,22.0,50,5.735496044158936,1.054068883202628,verde,1,0.3870704250631698,2024-06-25,48.29,40.0,2414.5,2,,3.835762387527916,0,0,0
2025-01-01,a-5025-s,sakura filter,144.0,150,20.742830912272133,0.8016089379748378,verde,6,0.5912489853343255,2024-08-29,23.72,100.0,3558.0,3,,6.942157539104507,0,0,0
2025-01-01,ca-18120,sakura filter,147.0,1400,228.8937119999877,0.5340756727855015,verde,6,0.960583411109905,2024-10-22,1.35,80.0,1890.0000000000002,3,,0.6422194769597162,0,0,0
2025-01-01,fc-2802,sakura filter,48.0,50,2.00110133488973,0.5524665730364194,verde,6,1.0668354205771118,2023-10-05,5.52,30.0,276.0,0,,23.98679125494913,0,0,0
2024-12-01,bdd021,ishikawa - discos de freno,55.0,450,67.17082394263859,0.6818062261759885,verde,6,0.7632600135141707,2024-10-30,13.1,200.0,5895.0,2,,0.8188078807395303,0,0,0
2025-01-01,t019,ito koyama - resortes,116.0,100,8.548720482624462,1.665612687854693,verde,6,0.8775485139168875,2024-01-22,6.72,248.0,672.0,3,,13.569282120730648,0,0,0
2024-11-01,48067,narva,154.0,300,64.01859283447266,0.5266680461734683,verde,4,0.506820580369138,2023-09-21,4.016192638874054,400.0,1204.8577916622162,1,,2.405551156024071,0,0,0
2024-12-01,4852087401,ito koyama - amortiguadores,40.0,100,8.99898592631022,0.3054496480218576,verde,6,0.8239200836185081,2023-12-23,9.9,59.0,990.0,1,,4.444945278006548,0,0,0
2024-11-01,icd440,ishikawa - pastillas de freno,7.0,150,21.4324280617367,0.29231321925002524,verde,6,0.779483692195295,2024-03-20,4.85,50.0,727.5,0,,0.326607885015935,0,0,0
2024-12-01,a-1662,sakura filter,96.0,150,20.489804132034674,0.44943807578117123,verde,6,0.9035081500590443,2023-12-05,2.67,40.0,400.5,1,,4.685257085982062,0,0,0
2024-12-01,li-012,ito koyama - palieres,45.0,200,27.66999004625797,0.3832992865824391,verde,6,0.4699491696783224,2021-06-10,7.1,100.0,1420.0,1,,1.626310668156012,0,0,0
2024-11-01,sk019,ito koyama - resortes,134.0,50,4.87941135110519,1.2615036243690054,verde,6,0.8467349441561238,2024-01-22,5.25,152.0,262.5,2,,27.46232903066246,0,0,0
2025-01-01,ef-1112,sakura filter,890.0,300,44.28325865768261,2.2526241803295535,verde,6,1.0769508478105045,2024-10-22,2.0,456.0,600.0,3,,20.097888614743933,0,0,0
2024-12-01,dt235/65r16c,deestone,90.0,100,14.313162485758463,0.9714140853278798,verde,6,0.2433586151654455,2022-06-23,45.58,658.0,4558.0,2,,6.287918556751495,0,0,0
2024-12-01,ca-17110-s,sakura filter,21.0,200,27.186181019568124,0.4302329443745574,verde,6,0.7881553420442391,2024-03-18,0.92,100.0,184.0,0,,0.7724512679763509,0,0,0
2024-12-01,dtx-116,aisin - japon,0.0,1250,201.1502888997396,0.4274880284537497,rojo,6,0.3991210293873708,2024-05-20,46.18,1000.0,57725.0,2,,0.0,1,0,1
2024-12-01,fs-31130,sakura filter,40.0,50,4.904066276208834,0.8750828709936391,verde,6,0.6283640363889816,2024-10-22,13.04,40.0,652.0,0,,8.156496618745258,0,0,0
2024-12-01,a-7124,sakura filter,208.0,100,11.035170237223307,0.5316011249072395,verde,6,0.6464503782118217,2024-09-30,23.44,37.0,2344.0,2,,18.848825666357587,0,0,0
2024-12-01,icd2199,ishikawa - pastillas de freno,58.0,50,6.99905268351237,0.45680767956976365,verde,6,0.8804365300602096,2024-03-20,5.05,50.0,252.5,0,,8.286835750876726,0,0,0
2024-12-01,fc-1803,sakura filter,224.0,250,38.27150155455354,0.5606605727777245,verde,6,0.8502613091201792,2024-10-31,2.49,240.0,622.5,1,,5.852919036393243,0,0,0
2024-12-01,a-83100-s,sakura filter,166.0,150,19.50653367867605,0.43692258488484365,verde,6,0.8245537741588654,2024-10-22,31.32,4.0,4698.0,2,,8.509969158767873,0,0,0
2025-01-01,a-6020m,sakura filter,653.0,100,16.618697586944105,3.3866850051210404,verde,6,1.1806281642579632,2024-10-16,8.1,208.0,810.0,3,,39.29309120547488,0,0,0
2024-12-01,a-33730,sakura filter,234.0,400,66.41132100423177,0.538770861325279,verde,6,1.1346190763191657,2024-10-16,2.2,80.0,880.0000000000001,2,,3.5234956399239428,0,0,0
2024-11-01,a-25440,sakura filter,84.0,150,16.83659615452254,1.0484788537165997,verde,6,1.1387290193552781,2024-09-17,1.73,100.0,259.5,1,,4.98913196165464,0,0,0
2024-11-01,c003,ito koyama - resortes,6.0,100,9.301095082159437,0.8364388976546155,amarillo,6,0.9018779061278092,2024-01-22,6.62,96.0,662.0,1,,0.6450853310282448,0,0,1
2024-12-01,bdd017,ishikawa - discos de freno,66.0,150,16.908767700195312,0.34187678060505666,verde,6,0.6305300276898991,2024-01-09,10.94,80.0,1641.0,0,,3.903300416105287,0,0,0
2024-12-01,icd1264,ishikawa - pastillas de freno,128.0,50,2.7966489228262255,1.4597766889213153,verde,6,0.8960361487849606,2024-07-26,5.53,100.0,276.5,0,,45.76906273621442,0,0,0
2024-12-01,sfc-79140-30,sakura filter,184.0,50,8.169644895063868,1.3918915956572788,verde,6,0.7832447267546506,2024-04-18,6.81,132.0,340.5,2,,22.522398753362406,0,0,0
2024-11-01,ikh16tt,denso - bujias - japon,28.0,100,23.914426137656818,0.7541342908694403,verde,3,0.36597300073690076,2024-08-26,6.55,96.0,655.0,1,,1.1708413925061676,0,0,0
2025-01-01,l001,ito koyama - resortes,36.0,50,1.5664268767174097,4.368486670881492,verde,6,0.7051199656375887,2024-01-22,6.09,48.0,304.5,2,,22.98224100664136,0,0,0
2024-12-01,bdd030,ishikawa - discos de freno,50.0,200,33.0365761833585,0.3552301292306789,verde,6,1.164827592564122,2023-12-23,6.48,100.0,1296.0,0,,1.5134740271658804,0,0,0
2024-12-01,sfc-55240,sakura filter,176.0,150,19.38296635945638,1.8163475876171347,verde,6,0.6128879383874656,2022-11-22,12.09,84.0,1813.5,1,,9.080137515387824,0,0,0
2024-12-01,54661-2h000,ito koyama - amortiguadores,0.0,350,51.99305216471354,0.19603753725896042,rojo,6,0.8408219806929224,2023-12-23,11.1,100.0,3885.0,2,,0.0,1,0,1
2024-12-01,mi004,ito koyama - resortes,0.0,100,16.620837733670044,0.6371628654789416,rojo,6,0.9458811406249366,2023-08-31,9.56,120.0,956.0,2,,0.0,1,0,1
2024-09-01,t1207,ito koyama - trapecios,1.0,50,4.890883720484822,0.5038167413372096,amarillo,6,0.5312747063824651,2024-03-19,14.2,20.0,710.0,0,,0.20446202714074593,0,0,1
2024-10-01,sb004,ito koyama - resortes,150.0,100,11.903347778113158,1.2040451089149142,verde,6,0.8997390203084079,2024-01-22,4.85,160.0,484.99999999999994,1,,12.6014968894555,0,0,0
2024-12-01,ef-2636,sakura filter,0.0,1200,193.82565527761747,0.39176538274831374,rojo,6,1.0301303302258242,2024-08-29,3.61,300.0,4332.0,2,,0.0,1,0,1
2024-12-01,bdd054,ishikawa - discos de freno,7.0,50,1.685767720476518,4.362205366570174,amarillo,6,0.7818763452644854,2024-01-09,13.21,80.0,660.5,0,,4.152410747324846,0,0,1
2024-11-01,ani001,ito koyama - direccion,3.0,50,6.14638784770036,1.9481785123318924,amarillo,6,0.6819463353416992,2023-05-19,1.93,300.0,96.5,1,,0.48809155463927234,0,0,1
2024-07-01,sdmb-080,seco - embragues,0.0,50,4.575443590173636,0.32325170590044927,rojo,4,0.3874866204408143,2023-05-23,21.92,20.0,1096.0,0,,0.0,1,0,1
2024-12-01,hu-931/5x,mann - brasil,75.0,250,55.863401718740676,1.7296422053364913,amarillo,4,0.9166313857498504,2024-09-12,3.06,240.0,765.0,2,,1.3425605618792724,0,0,1
2024-12-01,54660-b2100,ito koyama - amortiguadores,129.0,150,17.366523941406225,0.277695952031837,verde,6,0.5363111946564074,2022-09-23,11.8,11.0,1770.0,1,,7.428084079188183,0,0,0
2024-12-01,mwmwd1089,wagner - pastillas,32.0,50,3.058468500773112,1.0410969395147438,verde,3,0.42917279063980596,2024-07-20,13.0,40.0,650.0,0,,10.462752842447493,0,0,0
2025-01-01,as-1014-s,sakura filter,49.0,150,22.272238403976505,0.5360502613635243,verde,6,0.7048262536484818,2024-10-16,6.14,36.0,921.0,2,,2.2000482893201925,0,0,0
2024-11-01,op-701,ito koyama - palieres,0.0,50,6.948385915346399,0.8858740978406923,rojo,6,0.5965331747918984,2024-06-21,7.92,50.0,396.0,0,,0.0,1,0,1
2024-12-01,mwmwc1737,wagner - pastillas,5.0,50,2.4545453440141998,0.19205370230402416,verde,3,0.11889511187009986,2024-07-20,23.5,10.0,1175.0,0,,2.0370371287673694,0,0,0
2025-01-01,eo-2404,sakura filter,777.0,100,16.574810306115015,6.041240689932859,verde,6,1.0919722266037015,2024-10-16,1.8,400.0,180.0,3,,46.87836455741144,0,0,0
2024-11-01,c-31014,mann - brasil,27.0,50,4.311095098906047,0.3827138545812367,verde,4,0.3258306006225379,2024-09-24,66.32590415120124,30.0,3316.295207560062,0,,6.26290985945806,0,0,0
2024-12-01,ani005,ito koyama - direccion,42.0,50,6.698792081276849,1.8030783970374202,verde,6,0.6610329829665801,2023-05-19,2.08,180.0,104.0,1,,6.2697870736114005,0,0,0
2024-05-01,rto020,ito koyama - direccion,0.0,150,24.309558431548002,0.6894556182403486,rojo,6,0.6076459419955971,2022-08-15,4.59,420.0,688.5,1,,0.0,1,0,1
2025-01-01,a-25490,sakura filter,385.0,200,29.293474833170574,0.8448357963762115,verde,6,0.9197828521763037,2024-10-16,2.35,200.0,470.0,2,,13.14285868073404,0,0,0
2024-12-01,c-1304,sakura filter,215.0,150,22.76417194029402,0.7287690013215037,verde,6,0.7341170166700052,2024-08-29,4.75,100.0,712.5,0,,9.444665967376412,0,0,0
2025-01-01,hy-630,ito koyama - palieres,0.0,50,1.8259223474794053,10.880100822337512,rojo,6,0.5787871034784455,2024-10-24,7.4,100.0,370.0,1,,0.0,1,0,1
2024-12-01,icd233,ishikawa - pastillas de freno,57.0,100,10.245692424847592,0.610608621356067,verde,6,0.8519958383977585,2024-03-20,3.51,100.0,351.0,0,,5.563313599163396,0,0,0
2024-12-01,a-69210,sakura filter,15.0,100,10.863807609469953,0.7120156396337604,verde,6,0.6646425986167149,2023-09-15,2.65,75.0,265.0,0,,1.380731373310085,0,0,0
2025-01-01,ca-17210,sakura filter,43.0,150,18.36680730183919,0.6177720231138581,verde,6,0.9682068176944142,2024-10-22,2.03,100.0,304.49999999999994,0,,2.3411798955224037,0,0,0
2025-01-01,b20500100,valvoline,331.0,100,49.49617766656769,0.8170562814560368,verde,2,0.3540154559301045,2024-06-12,12.99,420.0,1299.0,3,,6.687385079102275,0,0,0
2024-09-01,tt-113,toyo - japon,95.0,50,8.54737396739693,0.460196849785577,verde,4,0.43668114067122327,2020-11-12,4.088602097705007,300.0,204.43010488525033,0,,11.114524807545292,0,0,0
2024-12-01,t1194,ito koyama - trapecios,62.0,50,2.1798381484788347,0.6304910953281714,verde,6,0.6251435674956946,2024-06-11,26.09,59.0,1304.5,0,,28.442478650658405,0,0,0
2024-12-01,4851087401,ito koyama - amortiguadores,43.0,100,8.998896916707357,0.29691082677992503,verde,6,0.8065633593882771,2023-12-23,9.9,60.0,990.0,1,,4.778363436985946,0,0,0
2024-09-01,a-6706-s,sakura filter,0.0,600,98.14475292218621,0.523619847051263,rojo,6,0.6111366800061795,2024-04-18,8.3,45.0,4980.0,2,,0.0,1,0,1
2023-06-01,sdhd-098,seco - embragues,0.0,50,9.998785972595215,0.20618031213580904,rojo,4,0.40306523317158305,2022-02-05,13.83,60.0,691.5,0,,0.0,1,0,1
2024-12-01,cf-1651,mann - brasil,0.0,350,84.21334623816485,0.278528746806855,rojo,4,0.41009991300275733,2024-02-03,20.85,60.0,7297.500000000001,2,,0.0,1,0,1
2024-12-01,f-17011,sakura filter,931.0,1250,208.24540201822916,0.31553574061253276,verde,6,0.9951604723848096,2024-09-17,1.8,256.0,2250.0,2,,4.470686944235643,0,0,0
2024-07-01,27110,versachem - usa,0.0,50,23.16482482823313,0.3343848593654852,rojo,1,0.33387773455012526,2022-11-08,6.21,72.0,310.5,0,,0.0,1,0,1
2023-11-01,na-6201-2nsec3,nachi - koyo - ntn - nsk - japon,1.0,200,39.99833679199219,0.30380806795958976,amarillo,4,0.5181049570551446,2017-09-22,0.98,700.0,196.0,0,,0.025001039548229506,0,0,1
2024-12-01,ni-012,ito koyama - palieres,8.0,400,62.365156501756985,0.4777549297187235,amarillo,6,0.6264809370152129,2024-10-24,6.8,100.0,2720.0,2,,0.12827675658562038,0,0,1
2024-12-01,fc-31040,sakura filter,136.0,100,10.673047872066036,0.6489428638143996,verde,6,0.7809071058393744,2024-09-17,4.94,96.0,494.00000000000006,0,,12.742377025773969,0,0,0
2024-12-01,a-5675-s,sakura filter,84.0,300,43.148638127933765,0.2679651451701764,verde,6,0.8530641490554128,2024-10-22,10.16,50.0,3048.0,2,,1.9467590089620856,0,0,0
2025-01-01,sk005,ito koyama - resortes,216.0,350,55.63794962565104,0.3990729971281667,verde,6,0.6846870719509324,2024-01-22,3.75,408.0,1312.5,3,,3.8822422726450805,0,0,0
2024-12-01,54650-d4000,ito koyama - amortiguadores,53.0,100,9.42483686718464,0.5150310752681899,verde,6,0.6641316535503042,2023-07-25,11.8,52.0,1180.0,1,,5.623439508490082,0,0,0
2024-12-01,atfd35500,valvoline,10.0,50,2.5235363143419787,0.5486100210320703,verde,2,0.32840448260438054,2024-06-12,520.62,10.0,26031.0,1,,3.9626931236008534,0,0,0
2025-01-01,ef-10080,sakura filter,1410.0,750,122.20613521377966,0.6095063713922018,verde,6,0.97662670826654,2024-09-17,3.45,600.0,2587.5,3,,11.537882263713156,0,0,0
2024-12-01,bdd018,ishikawa - discos de freno,28.0,100,11.48370303797883,0.22993424486507907,verde,6,0.5762217497451164,2024-07-24,8.93,50.0,893.0,0,,2.4382379017812092,0,0,0
2024-12-01,4tp20500025,valvoline,132.0,100,42.70975214427294,0.9893371849137411,verde,2,0.462129321492605,2024-03-30,2.83,240.0,283.0,1,,3.0906290337182445,0,0,0
2025-01-01,a-22500,sakura filter,133.0,50,7.182098277031798,1.500372785050736,verde,6,0.7165303287165645,2024-09-17,2.88,20.0,144.0,0,,18.51826511833335,0,0,0
2024-12-01,po-83010,sakura filter,140.0,300,48.33281308621682,0.6162261684919793,verde,6,0.7481257657826486,2024-09-17,1.02,150.0,306.0,0,,2.896582902184192,0,0,0
